id,img,label,text,img_exists,Cleaned_Text
79053,img/79053.png,0,"yeah, just over that hill on the other side of my property line that's where you can go fuck yourself",True,"yeah, just over that hill on the other side of my property line that's where you can go fuck yourself"
45209,img/45209.png,1,look muddafucka even i know that's fucking retarded,True,look muddafucka even i know that's fucking retarded
46510,img/46510.png,0,"not every man is going to waste your time... some are tired of the games, and want nothing but loyalty too",True,"not every man is going to waste your time... some are tired of the games, and want nothing but loyalty too"
16520,img/16520.png,1,stop making fun of our peaceful religion or we'll kill you,True,stop making fun of our peaceful religion or we'll kill you
8395,img/08395.png,1,my dad is the best at hide and seek he's been gone for 15 years,True,my dad is the best at hide and seek he's been gone for 15 years
75192,img/75192.png,0,we were known as hebrew israelites until slavery,True,we were known as hebrew israelites until slavery
34806,img/34806.png,0,bro you still care about ace discourse? bro kinda cringe ngl,True,bro you still care about ace discourse? bro kinda cringe ngl
7465,img/07465.png,1,"until you give the white man back his god, everything i post is going to offend you",True,"until you give the white man back his god, everything i post is going to offend you"
53914,img/53914.png,0,let me play with the muslims,True,let me play with the muslims
42675,img/42675.png,0,glad she put the paper up someone might recognise her,True,glad she put the paper up someone might recognise her
49785,img/49785.png,0,when you feel mentally unwell seek help,True,when you feel mentally unwell seek help
69807,img/69807.png,1,"what is the most offensive joke you have ever written? if only africa had more mosquito nets, less mosquitos would have to die needlessly of aids",True,"what is the most offensive joke you have ever written? if only africa had more mosquito nets, less mosquitos would have to die needlessly of aids"
72945,img/72945.png,0,open up for the enrichment,True,open up for the enrichment
50894,img/50894.png,1,flowers for martin luther king day,True,flowers for martin luther king day
93610,img/93610.png,0,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote,True,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote
90753,img/90753.png,1,how many likes for this hero,True,how many likes for this hero
23514,img/23514.png,0,diversity is our greatest strength,True,diversity is our greatest strength
10867,img/10867.png,0,official muslim refugee checkpoint,True,official muslim refugee checkpoint
83215,img/83215.png,0,i've been here once they stole my stuff and claimed god gave it to them,True,i've been here once they stole my stuff and claimed god gave it to them
97604,img/97604.png,0,london police speak with suspect,True,london police speak with suspect
5716,img/05716.png,0,give me a dog treat human,True,give me a dog treat human
81705,img/81705.png,0,human testosterone injections? why would you think that?,True,human testosterone injections? why would you think that?
4187,img/04187.png,0,this is how muslims celebrate new year,True,this is how muslims celebrate new year
38720,img/38720.png,0,that one person in their feelings in the comments,True,that one person in their feelings in the comments
15029,img/15029.png,1,they probably arguing over some little shit,True,they probably arguing over some little shit
8624,img/08624.png,1,i saw a little jewish boy playing with an ash tray while walking down the road today i asked him if he was looking for his grandparents did jew nazi that this israeli funny?,True,i saw a little jewish boy playing with an ash tray while walking down the road today i asked him if he was looking for his grandparents did jew nazi that this israeli funny?
31629,img/31629.png,1,me: hey maybe we should accept people regardless of their sexual preferences? islamic countries: (muslim noises),True,me: hey maybe we should accept people regardless of their sexual preferences? islamic countries: (muslim noises)
40953,img/40953.png,0,once you are in my pack i will always have your back,True,once you are in my pack i will always have your back
38209,img/38209.png,1,when instincts take over,True,when instincts take over
42160,img/42160.png,0,riots in the streets,True,riots in the streets
45126,img/45126.png,1,when you don't know who to call the police or the rspca,True,when you don't know who to call the police or the rspca
48930,img/48930.png,0,"""this is not going to be the country of white people"" - ilhan omar",True,"""this is not going to be the country of white people"" - ilhan omar"
14632,img/14632.png,1,after 3 million years of evolution we have only lost the hair!,True,after 3 million years of evolution we have only lost the hair!
35417,img/35417.png,0,must be time for more liberal bullshit,True,must be time for more liberal bullshit
56249,img/56249.png,0,who did this,True,who did this
68371,img/68371.png,1,thankfully youtube blocked those videos or she might have popped even more people in their office,True,thankfully youtube blocked those videos or she might have popped even more people in their office
78039,img/78039.png,0,homosexual,True,homosexual
23504,img/23504.png,1,white trash an individual who may or may not be poor but is monumentally ignorant and stupid,True,white trash an individual who may or may not be poor but is monumentally ignorant and stupid
46978,img/46978.png,1,obama voters,True,obama voters
40857,img/40857.png,0,you need to be on top of news,True,you need to be on top of news
93128,img/93128.png,1,obama sucks. liberals are dumb. conservitives are great. jesus is lord. pro life. get rid of illegals. build a wall. bomb isis. obamacare is the devils work,True,obama sucks. liberals are dumb. conservitives are great. jesus is lord. pro life. get rid of illegals. build a wall. bomb isis. obamacare is the devils work
63784,img/63784.png,1,these were the faulty wires that caused the fire at notre dame cathedral,True,these were the faulty wires that caused the fire at notre dame cathedral
37058,img/37058.png,1,"when blacks started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people",True,"when blacks started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people"
34028,img/34028.png,0,two girls sitting in a cart east london 1970,True,two girls sitting in a cart east london 1970
92354,img/92354.png,0,this is my step ladder i never knew my real ladder,True,this is my step ladder i never knew my real ladder
6541,img/06541.png,1,"hey i just met you and this is crazy, but here's my number i'll gas your baby",True,"hey i just met you and this is crazy, but here's my number i'll gas your baby"
4863,img/04863.png,0,a little hood. a little hippie.,True,a little hood. a little hippie.
87429,img/87429.png,1,how do chinese people name their babies? they throw them down the stairs and see what noise they make,True,how do chinese people name their babies? they throw them down the stairs and see what noise they make
94350,img/94350.png,1,"i wonder is he's thinking about me siri, find me interracial tranny amputee midget fisting porn.",True,"i wonder is he's thinking about me siri, find me interracial tranny amputee midget fisting porn."
46310,img/46310.png,1,when your days are numbered but you can't count,True,when your days are numbered but you can't count
89302,img/89302.png,1,damn son where'd you find this its ok baby im vice lord you do know know im a tranny right,True,damn son where'd you find this its ok baby im vice lord you do know know im a tranny right
26179,img/26179.png,0,woman takes adorable pregnancy announcment photos in a pasture with her horses,True,woman takes adorable pregnancy announcment photos in a pasture with her horses
